distinct_id,Billing State,Bill Plan Name,Conversion Date,Registration Date
153513,Active,Starter2013 - $36,4-Jul-2013,26-Jun-2013
153514,Expired,Plus2013,,26-Jun-2013
153516,Expired,Plus2013,,26-Jun-2013
153518,Expired,Plus2013,,26-Jun-2013
153519,Expired,Plus2013,,26-Jun-2013
153521,Expired,Plus2013,,26-Jun-2013
153522,Expired,Plus2013,,26-Jun-2013
153523,Expired,Plus2013,,26-Jun-2013
153524,Expired,Plus2013,,26-Jun-2013
153525,Expired,Plus2013,,26-Jun-2013
153526,Active,Plus2013,18-Jul-2013,26-Jun-2013
153527,Expired,Plus2013,,26-Jun-2013
153528,Expired,Plus2013,,26-Jun-2013
153529,Expired,Plus2013,,26-Jun-2013
153530,Active,Plus2013,12-Jul-2013,26-Jun-2013
153531,Expired,Plus2013,,26-Jun-2013
153532,Expired,Plus2013,,26-Jun-2013
153533,Expired,Plus2013,,26-Jun-2013
153534,Expired,Plus2013,,26-Jun-2013
153535,Expired,Plus2013,,26-Jun-2013
153536,Expired,Plus2013,,26-Jun-2013
153537,Expired,Plus2013,,26-Jun-2013
153538,Expired,Plus2013,,26-Jun-2013
153539,Expired,Plus2013,,26-Jun-2013
153540,Cancelled,Plus2013,,26-Jun-2013
153541,Active,Plus2013,30-Jul-2013,26-Jun-2013
153542,Expired,Plus2013,,26-Jun-2013
153543,Expired,Plus2013,,26-Jun-2013
153544,Cancelled,Plus2013,,26-Jun-2013
153545,Expired,Plus2013,,26-Jun-2013
153546,Expired,Plus2013,,26-Jun-2013
153547,Expired,Plus2013,,26-Jun-2013
153548,Expired,Plus2013,,26-Jun-2013
153550,Expired,Plus2013,,26-Jun-2013
153551,Expired,Plus2013,,26-Jun-2013
153552,Expired,Plus2013,,26-Jun-2013
153553,Expired,Plus2013,,26-Jun-2013
153554,Active,Plus2013,27-Jun-2013,26-Jun-2013
153555,Trialing,Plus2013,,26-Jun-2013
153556,Expired,Plus2013,,26-Jun-2013
153557,Expired,Plus2013,,26-Jun-2013
153558,Expired,Plus2013,,26-Jun-2013
153559,Expired,Plus2013,,26-Jun-2013
153560,Expired,Plus2013,,26-Jun-2013
153561,Expired,Plus2013,,26-Jun-2013
153562,Expired,Plus2013,,26-Jun-2013
153563,Expired,Plus2013,,26-Jun-2013
153564,Cancelled,Plus2013,,26-Jun-2013
153565,Expired,Plus2013,,26-Jun-2013
153566,Expired,Plus2013,,26-Jun-2013
153568,Active,Plus2013,27-Jun-2013,26-Jun-2013
153569,Expired,Plus2013,,26-Jun-2013
153570,Expired,Plus2013,,27-Jun-2013
153571,Expired,Plus2013,,27-Jun-2013
153572,Expired,Plus2013,,27-Jun-2013
153573,Expired,Plus2013,,27-Jun-2013
153574,Expired,Plus2013,,27-Jun-2013
153575,Cancelled,Plus2013,,27-Jun-2013
153576,Expired,Plus2013,,27-Jun-2013
153577,Expired,Plus2013,,27-Jun-2013
153578,Expired,Plus2013,,27-Jun-2013
153579,Expired,Plus2013,,27-Jun-2013
153580,Expired,Plus2013,,27-Jun-2013
153581,Expired,Plus2013,,27-Jun-2013
153582,Expired,Plus2013,,27-Jun-2013
153583,Expired,Plus2013,,27-Jun-2013
153584,Active,Starter2013 - $36,15-Aug-2013,27-Jun-2013
153585,Expired,Plus2013,,27-Jun-2013
153586,Expired,Plus2013,,27-Jun-2013
153587,Expired,Plus2013,,27-Jun-2013
153588,Active,Starter2013 - $36,10-Jul-2013,27-Jun-2013
153590,Expired,Plus2013,,27-Jun-2013
153591,Expired,Plus2013,,27-Jun-2013
153592,Active,Starter2013 - $36,10-Jul-2013,27-Jun-2013
153593,Expired,Plus2013,,27-Jun-2013
153594,Active,Plus2013,27-Jun-2013,27-Jun-2013
153595,Expired,Plus2013,,27-Jun-2013
153596,Expired,Plus2013,,27-Jun-2013
153597,Expired,Plus2013,,27-Jun-2013
153598,Expired,Plus2013,,27-Jun-2013
153599,Expired,Plus2013,,27-Jun-2013
153600,Expired,Plus2013,,27-Jun-2013
153601,Expired,Plus2013,,27-Jun-2013
153602,Expired,Plus2013,,27-Jun-2013
153603,Expired,Plus2013,,27-Jun-2013
153604,Expired,Plus2013,,27-Jun-2013
153605,Expired,Plus2013,,27-Jun-2013
153606,Expired,Plus2013,,27-Jun-2013
153607,Expired,Plus2013,,27-Jun-2013
153608,Expired,Plus2013,,27-Jun-2013
153609,Expired,Plus2013,,27-Jun-2013
153610,Expired,Plus2013,,27-Jun-2013
153611,Expired,Plus2013,,27-Jun-2013
153612,Expired,Plus2013,,27-Jun-2013
153613,Expired,Plus2013,,27-Jun-2013
153614,Active,Plus2013,23-Jul-2013,27-Jun-2013
153615,Expired,Plus2013,,27-Jun-2013
153616,Expired,Plus2013,,27-Jun-2013
153617,Expired,Plus2013,,27-Jun-2013
153618,Active,Starter2013 - $36,18-Jul-2013,27-Jun-2013
153619,Cancelled,Plus2013,,27-Jun-2013
153620,Expired,Plus2013,,27-Jun-2013
153621,Expired,Plus2013,,27-Jun-2013
153622,Expired,Plus2013,,27-Jun-2013
153623,Expired,Plus2013,,27-Jun-2013
153624,Expired,Plus2013,,27-Jun-2013
153625,Expired,Plus2013,,27-Jun-2013
153626,Expired,Plus2013,,27-Jun-2013
153627,Expired,Plus2013,,27-Jun-2013
153628,Active,Plus2013,30-Jul-2013,27-Jun-2013
153629,Expired,Plus2013,,27-Jun-2013
153630,Expired,Plus2013,,27-Jun-2013
153631,Expired,Plus2013,,27-Jun-2013
153632,Expired,Plus2013,,27-Jun-2013
153633,Expired,Plus2013,24-Jul-2013,27-Jun-2013
153634,Expired,Plus2013,,27-Jun-2013
153635,Expired,Plus2013,,27-Jun-2013
153636,Expired,Plus2013,,27-Jun-2013
153637,Expired,Plus2013,,27-Jun-2013
153638,Expired,Plus2013,,27-Jun-2013
153639,Expired,Plus2013,,27-Jun-2013
153640,Active,Plus2013,10-Jul-2013,27-Jun-2013
153641,Expired,Plus2013,,27-Jun-2013
153642,Expired,Plus2013,,27-Jun-2013
153643,Expired,Plus2013,,27-Jun-2013
153645,Expired,Plus2013,,27-Jun-2013
153646,Expired,Plus2013,,27-Jun-2013
153647,Active,Starter2013 - $36,10-Jul-2013,27-Jun-2013
153648,Expired,Plus2013,,27-Jun-2013
153649,Expired,Plus2013,,27-Jun-2013
153650,Expired,Plus2013,,27-Jun-2013
153651,Expired,Plus2013,,27-Jun-2013
153652,Expired,Plus2013,,27-Jun-2013
153653,Expired,Plus2013,,27-Jun-2013
153654,Active,Plus2013,14-Jul-2013,27-Jun-2013
153655,Expired,Plus2013,,27-Jun-2013
153656,Expired,Plus2013,,27-Jun-2013
153657,Expired,Plus2013,,27-Jun-2013
153658,Expired,Plus2013,,27-Jun-2013
153659,Expired,Plus2013,,27-Jun-2013
153660,Expired,Plus2013,,27-Jun-2013
153661,Expired,Plus2013,,27-Jun-2013
153662,Expired,Plus2013,,27-Jun-2013
153663,Expired,Plus2013,,27-Jun-2013
153664,Expired,Plus2013,,27-Jun-2013
153665,Expired,Plus2013,,27-Jun-2013
153666,Expired,Plus2013,,27-Jun-2013
153667,Expired,Plus2013,,27-Jun-2013
153668,Expired,Plus2013,,27-Jun-2013
153669,Active,Plus2013,25-Jul-2013,27-Jun-2013
153670,Expired,Plus2013,,27-Jun-2013
153671,Expired,Plus2013,,27-Jun-2013
153672,Expired,Plus2013,,27-Jun-2013
153673,Expired,Plus2013,,27-Jun-2013
153674,Expired,Plus2013,,27-Jun-2013
153675,Expired,Plus2013,,27-Jun-2013
153676,Expired,Plus2013,,27-Jun-2013
153677,Expired,Plus2013,,27-Jun-2013
153678,Expired,Plus2013,,27-Jun-2013
153679,Expired,Plus2013,,27-Jun-2013
153680,Expired,Plus2013,,27-Jun-2013
153681,Expired,Plus2013,,27-Jun-2013
153682,Expired,Plus2013,,27-Jun-2013
153683,Expired,Plus2013,,27-Jun-2013
153684,Expired,Plus2013,,27-Jun-2013
153685,Expired,Plus2013,,27-Jun-2013
153686,Expired,Plus2013,,27-Jun-2013
153687,Expired,Plus2013,,27-Jun-2013
153688,Expired,Plus2013,,27-Jun-2013
153689,Expired,Plus2013,,27-Jun-2013
153690,Expired,Plus2013,,27-Jun-2013
153691,Active,Starter2013 - $36,13-Jul-2013,27-Jun-2013
153692,Expired,Plus2013,,27-Jun-2013
153693,Expired,Plus2013,,27-Jun-2013
153694,Expired,Plus2013,,27-Jun-2013
153695,Expired,Plus2013,,27-Jun-2013
153696,Expired,Plus2013,,27-Jun-2013
153697,Expired,Plus2013,,27-Jun-2013
153699,Expired,Plus2013,,27-Jun-2013
153700,Expired,Plus2013,,27-Jun-2013
153701,Expired,Plus2013,,27-Jun-2013
153702,Expired,Plus2013,,27-Jun-2013
153703,Active,Plus2013,12-Jul-2013,27-Jun-2013
153704,Expired,Plus2013,,27-Jun-2013
153705,Expired,Plus2013,,27-Jun-2013
153706,Expired,Plus2013,,27-Jun-2013
153707,Expired,Plus2013,,27-Jun-2013
153708,Expired,Plus2013,,27-Jun-2013
153709,Expired,Plus2013,,27-Jun-2013
153710,Expired,Plus2013,,27-Jun-2013
153711,Expired,Plus2013,,27-Jun-2013
153712,Expired,Plus2013,,27-Jun-2013
153713,Expired,Plus2013,,27-Jun-2013
153714,Expired,Plus2013,,27-Jun-2013
153715,Expired,Plus2013,,27-Jun-2013
153716,Active,Plus2013,27-Jun-2013,27-Jun-2013
153717,Expired,Plus2013,,27-Jun-2013
153718,Expired,Plus2013,,27-Jun-2013
153719,Expired,Plus2013,,27-Jun-2013
153720,Expired,Plus2013,,27-Jun-2013
153721,Expired,Plus2013,,27-Jun-2013
153722,Trialing,Plus2013,,27-Jun-2013
153723,Expired,Plus2013,,27-Jun-2013
153724,Expired,Plus2013,,27-Jun-2013
153725,Expired,Plus2013,,27-Jun-2013
153726,Active,Plus2013,28-Jun-2013,27-Jun-2013
153727,Expired,Plus2013,,27-Jun-2013
153728,Expired,Plus2013,,28-Jun-2013
153729,Expired,Plus2013,,28-Jun-2013
153730,Expired,Plus2013,,28-Jun-2013
153731,Expired,Plus2013,,28-Jun-2013
153732,Expired,Plus2013,,28-Jun-2013
153733,Active,Plus2013,9-Jul-2013,28-Jun-2013
153734,Expired,Plus2013,,28-Jun-2013
153735,Expired,Plus2013,,28-Jun-2013
153736,Expired,Plus2013,,28-Jun-2013
153737,Expired,Plus2013,,28-Jun-2013
153738,Expired,Plus2013,,28-Jun-2013
153739,Expired,Plus2013,,28-Jun-2013
153740,Expired,Plus2013,,28-Jun-2013
153741,Expired,Plus2013,,28-Jun-2013
153742,Expired,Plus2013,,28-Jun-2013
153743,Expired,Plus2013,,28-Jun-2013
153744,Expired,Plus2013,,28-Jun-2013
153745,Expired,Plus2013,,28-Jun-2013
153746,Expired,Plus2013,,28-Jun-2013
153747,Expired,Plus2013,,28-Jun-2013
153749,Expired,Plus2013,,28-Jun-2013
153750,Expired,Plus2013,,28-Jun-2013
153751,Cancelled,Plus2013,,28-Jun-2013
153752,Expired,Plus2013,,28-Jun-2013
153753,Active,Starter2013 - $36,11-Jul-2013,28-Jun-2013
153754,Expired,Plus2013,,28-Jun-2013
153756,Active,Plus2013,16-Jul-2013,28-Jun-2013
153757,Expired,Plus2013,,28-Jun-2013
153758,Expired,Plus2013,,28-Jun-2013
153759,Expired,Plus2013,,28-Jun-2013
153760,Expired,Plus2013,,28-Jun-2013
153761,Cancelled,Plus2013,,28-Jun-2013
153762,Expired,Plus2013,,28-Jun-2013
153763,Expired,Plus2013,,28-Jun-2013
153764,Expired,Plus2013,,28-Jun-2013
153765,Expired,Plus2013,,28-Jun-2013
153766,Expired,Plus2013,,28-Jun-2013
153767,Expired,Plus2013,,28-Jun-2013
153768,Active,Comp'd Customer Sandbox - Plus2013,20-Jul-2013,28-Jun-2013
153769,Expired,Comp'd Customer Sandbox - Plus2013,,28-Jun-2013
153770,Expired,Plus2013,,28-Jun-2013
153771,Expired,Plus2013,,28-Jun-2013
153772,Expired,Plus2013,,28-Jun-2013
153773,Expired,Plus2013,,28-Jun-2013
153774,Expired,Plus2013,,28-Jun-2013
153776,Expired,Plus2013,,28-Jun-2013
153777,Expired,Plus2013,,28-Jun-2013
153778,Expired,Plus2013,,28-Jun-2013
153779,Expired,Plus2013,,28-Jun-2013
153780,Expired,Plus2013,,28-Jun-2013
153781,Expired,Plus2013,,28-Jun-2013
153782,Expired,Plus2013,,28-Jun-2013
153783,Expired,Plus2013,,28-Jun-2013
153784,Expired,Plus2013,,28-Jun-2013
153785,Expired,Plus2013,,28-Jun-2013
153786,Expired,Plus2013,,28-Jun-2013
153787,Expired,Plus2013,,28-Jun-2013
153788,Expired,Plus2013,,28-Jun-2013
153789,Active,Plus2013,16-Jul-2013,28-Jun-2013
153790,Expired,Plus2013,,28-Jun-2013
153791,Expired,Plus2013,,28-Jun-2013
153792,Expired,Plus2013,,28-Jun-2013
153793,Expired,Plus2013,,28-Jun-2013
153794,Expired,Plus2013,,28-Jun-2013
153795,Expired,Plus2013,,28-Jun-2013
153796,Cancelled,Plus2013,,28-Jun-2013
153797,Expired,Plus2013,,28-Jun-2013
153798,Expired,Plus2013,,28-Jun-2013
153799,Expired,Plus2013,,28-Jun-2013
153800,Expired,Plus2013,,28-Jun-2013
153801,Expired,Plus2013,,28-Jun-2013
153802,Expired,Plus2013,,28-Jun-2013
153803,Expired,Plus2013,,28-Jun-2013
153804,Expired,Plus2013,,28-Jun-2013
153805,Expired,Plus2013,,28-Jun-2013
153806,Expired,Plus2013,,28-Jun-2013
153807,Expired,Plus2013,,28-Jun-2013
153808,Expired,Plus2013,,28-Jun-2013
153809,Active,Plus2013,10-Jul-2013,28-Jun-2013
153810,Expired,Plus2013,,28-Jun-2013
153811,Expired,Plus2013,,28-Jun-2013
153812,Expired,Plus2013,,28-Jun-2013
153813,Expired,Plus2013,,28-Jun-2013
153814,Expired,Plus2013,,28-Jun-2013
153815,Active,Plus2013,17-Jul-2013,28-Jun-2013
153816,Active,Plus2013,3-Jul-2013,28-Jun-2013
153817,Expired,Plus2013,,28-Jun-2013
153818,Expired,Plus2013,,28-Jun-2013
153819,Expired,Plus2013,,28-Jun-2013
153820,Expired,Plus2013,,28-Jun-2013
153821,Active,Plus2013,28-Jun-2013,28-Jun-2013
153822,Expired,Plus2013,,28-Jun-2013
153823,Expired,Plus2013,,28-Jun-2013
153824,Expired,Plus2013,,28-Jun-2013
153825,Expired,Plus2013,,28-Jun-2013
153826,Expired,Plus2013,,28-Jun-2013
153827,Expired,Plus2013,,28-Jun-2013
153828,Expired,Plus2013,,28-Jun-2013
153829,Active,Plus2013,12-Jul-2013,28-Jun-2013
153830,Expired,Plus2013,,28-Jun-2013
153831,Expired,Plus2013,,28-Jun-2013
153832,Expired,Plus2013,,28-Jun-2013
153833,Expired,Plus2013,,28-Jun-2013
153834,Expired,Plus2013,,28-Jun-2013
153835,Expired,Plus2013,,28-Jun-2013
153836,Expired,Plus2013,,28-Jun-2013
153837,Expired,Plus2013,,28-Jun-2013
153838,Expired,Plus2013,,28-Jun-2013
153839,Expired,Plus2013,,28-Jun-2013
153840,Expired,Plus2013,,28-Jun-2013
153841,Expired,Plus2013,,28-Jun-2013
153842,Expired,Plus2013,,28-Jun-2013
153843,Active,Plus2013,13-Jul-2013,28-Jun-2013
153844,Expired,Plus2013,,28-Jun-2013
153845,Expired,Plus2013,,28-Jun-2013
153846,Expired,Plus2013,,28-Jun-2013
153847,Expired,Plus2013,,28-Jun-2013
153848,Expired,Plus2013,,29-Jun-2013
153849,Cancelled,Plus2013,,29-Jun-2013
153850,Expired,Plus2013,,29-Jun-2013
153852,Expired,Plus2013,,29-Jun-2013
153853,Expired,Plus2013,,29-Jun-2013
153854,Expired,Plus2013,,29-Jun-2013
153855,Expired,Plus2013,,29-Jun-2013
153856,Expired,Plus2013,,29-Jun-2013
153857,Expired,Plus2013,,29-Jun-2013
153859,Expired,Plus2013,,29-Jun-2013
153861,Expired,Plus2013,,29-Jun-2013
153862,Expired,Plus2013,,29-Jun-2013
153863,Expired,Plus2013,,29-Jun-2013
153864,Expired,Plus2013,,29-Jun-2013
153865,Expired,Plus2013,,29-Jun-2013
153866,Expired,Plus2013,,29-Jun-2013
153867,Expired,Plus2013,,29-Jun-2013
153868,Expired,Plus2013,,29-Jun-2013
153869,Expired,Plus2013,,29-Jun-2013
153870,Expired,Plus2013,,29-Jun-2013
153871,Expired,Plus2013,,29-Jun-2013
153872,Expired,Plus2013,,29-Jun-2013
153873,Expired,Plus2013,,29-Jun-2013
153874,Expired,Plus2013,,29-Jun-2013
153875,Expired,Plus2013,,29-Jun-2013
153876,Expired,Plus2013,,29-Jun-2013
153877,Expired,Plus2013,,29-Jun-2013
153878,Expired,Plus2013,,29-Jun-2013
153879,Expired,Plus2013,,29-Jun-2013
153880,Expired,Plus2013,,29-Jun-2013
153882,Expired,Plus2013,,29-Jun-2013
153883,Expired,Plus2013,,29-Jun-2013
153884,Expired,Plus2013,,29-Jun-2013
153885,Expired,Plus2013,,29-Jun-2013
153886,Expired,Plus2013,,29-Jun-2013
153887,Expired,Plus2013,,29-Jun-2013
153888,Expired,Plus2013,,29-Jun-2013
153889,Expired,Plus2013,,29-Jun-2013
153890,Expired,Plus2013,,29-Jun-2013
153891,Expired,Plus2013,,29-Jun-2013
153893,Expired,Plus2013,,29-Jun-2013
153894,Expired,Plus2013,,29-Jun-2013
153895,Expired,Plus2013,,29-Jun-2013
153896,Expired,Plus2013,,29-Jun-2013
153897,Cancelled,Plus2013,,29-Jun-2013
153898,Expired,Plus2013,,29-Jun-2013
153899,Expired,Plus2013,,29-Jun-2013
153900,Expired,Plus2013,,29-Jun-2013
153901,Expired,Plus2013,,29-Jun-2013
153902,Expired,Plus2013,,29-Jun-2013
153903,Expired,Plus2013,,29-Jun-2013
153904,Expired,Plus2013,,29-Jun-2013
153905,Expired,Plus2013,,29-Jun-2013
153906,Expired,Plus2013,,29-Jun-2013
153907,Expired,Plus2013,,29-Jun-2013
153908,Expired,Plus2013,,29-Jun-2013
153909,Expired,Plus2013,,30-Jun-2013
153910,Expired,Plus2013,,30-Jun-2013
153911,Expired,Plus2013,,30-Jun-2013
153912,Expired,Plus2013,,30-Jun-2013
153913,Cancelled,Plus2013,,30-Jun-2013
153914,Expired,Plus2013,,30-Jun-2013
153915,Expired,Plus2013,,30-Jun-2013
153916,Expired,Plus2013,,30-Jun-2013
153917,Expired,Plus2013,,30-Jun-2013
153918,Expired,Plus2013,,30-Jun-2013
153919,Cancelled,Plus2013,,30-Jun-2013
153920,Expired,Plus2013,,30-Jun-2013
153921,Expired,Plus2013,,30-Jun-2013
153922,Expired,Plus2013,,30-Jun-2013
153923,Expired,Plus2013,,30-Jun-2013
153924,Expired,Plus2013,,30-Jun-2013
153925,Expired,Plus2013,,30-Jun-2013
153926,Expired,Plus2013,,30-Jun-2013
153927,Expired,Plus2013,,30-Jun-2013
153928,Expired,Plus2013,,30-Jun-2013
153929,Expired,Plus2013,,30-Jun-2013
153930,Expired,Plus2013,,30-Jun-2013
153931,Expired,Plus2013,,30-Jun-2013
153933,Active,Plus2013,19-Jul-2013,30-Jun-2013
153934,Expired,Plus2013,,30-Jun-2013
153935,Expired,Plus2013,,30-Jun-2013
153936,Expired,Plus2013,,30-Jun-2013
153937,Cancelled,Plus2013,,30-Jun-2013
153938,Expired,Plus2013,,30-Jun-2013
153939,Expired,Plus2013,,30-Jun-2013
153940,Expired,Plus2013,,30-Jun-2013
153941,Expired,Plus2013,,30-Jun-2013
153942,Expired,Plus2013,,30-Jun-2013
153943,Expired,Plus2013,,30-Jun-2013
153944,Expired,Plus2013,,30-Jun-2013
153945,Expired,Plus2013,,30-Jun-2013
153946,Cancelled,Plus2013,,30-Jun-2013
153947,Expired,Plus2013,,30-Jun-2013
153948,Expired,Plus2013,,30-Jun-2013
153949,Expired,Plus2013,,1-Jul-2013
153950,Expired,Plus2013,,1-Jul-2013
153951,Expired,Plus2013,,1-Jul-2013
153952,Expired,Plus2013,,1-Jul-2013
153954,Expired,Plus2013,,1-Jul-2013
153955,Expired,Plus2013,,1-Jul-2013
153956,Expired,Plus2013,,1-Jul-2013
153957,Expired,Plus2013,,1-Jul-2013
153958,Cancelled,Plus2013,,1-Jul-2013
153959,Active,Starter2013 - $36,16-Jul-2013,1-Jul-2013
153960,Expired,Plus2013,,1-Jul-2013
153961,Expired,Plus2013,,1-Jul-2013
153962,Expired,Plus2013,,1-Jul-2013
153963,Expired,Plus2013,,1-Jul-2013
153964,Expired,Plus2013,,1-Jul-2013
153965,Expired,Plus2013,,1-Jul-2013
153966,Expired,Plus2013,,1-Jul-2013
153967,Expired,Plus2013,,1-Jul-2013
153968,Expired,Plus2013,,1-Jul-2013
153969,Cancelled,Plus2013,1-Jul-2013,1-Jul-2013
153970,Expired,Plus2013,,1-Jul-2013
153971,Expired,Plus2013,,1-Jul-2013
153972,Expired,Plus2013,,1-Jul-2013
153973,Expired,Plus2013,,1-Jul-2013
153974,Expired,Plus2013,,1-Jul-2013
153975,Expired,Plus2013,,1-Jul-2013
153976,Expired,Plus2013,,1-Jul-2013
153977,Expired,Plus2013,,1-Jul-2013
153978,Expired,Plus2013,,1-Jul-2013
153979,Active,Plus2013,16-Jul-2013,1-Jul-2013
153980,Active,Plus2013,15-Jul-2013,1-Jul-2013
153982,Expired,Plus2013,,1-Jul-2013
153983,Expired,Plus2013,,1-Jul-2013
153984,Expired,Plus2013,,1-Jul-2013
153985,Expired,Plus2013,,1-Jul-2013
153986,Expired,Plus2013,,1-Jul-2013
153987,Expired,Plus2013,,1-Jul-2013
153988,Expired,Plus2013,,1-Jul-2013
153989,Expired,Plus2013,,1-Jul-2013
153990,Expired,Plus2013,,1-Jul-2013
153991,Expired,Plus2013,,1-Jul-2013
153992,Expired,Plus2013,,1-Jul-2013
153993,Expired,Plus2013,,1-Jul-2013
153994,Expired,Plus2013,,1-Jul-2013
153995,Expired,Plus2013,,1-Jul-2013
153996,Expired,Plus2013,,1-Jul-2013
153997,Active,Starter2013 - $36,10-Jul-2013,1-Jul-2013
153998,Expired,Plus2013,,1-Jul-2013
153999,Expired,Plus2013,,1-Jul-2013
154000,Expired,Plus2013,,1-Jul-2013
154001,Expired,Plus2013,,1-Jul-2013
154002,Expired,Plus2013,,1-Jul-2013
154004,Expired,Plus2013,,1-Jul-2013
154005,Expired,Plus2013,,1-Jul-2013
154006,Expired,Plus2013,,1-Jul-2013
154007,Expired,Plus2013,,1-Jul-2013
154008,Expired,Plus2013,,1-Jul-2013
154009,Expired,Plus2013,,1-Jul-2013
154010,Expired,Plus2013,,1-Jul-2013
154011,Expired,Plus2013,,1-Jul-2013
154012,Cancelled,Plus2013,,1-Jul-2013
154013,Expired,Plus2013,,1-Jul-2013
154014,Expired,Plus2013,,1-Jul-2013
154015,Expired,Plus2013,,1-Jul-2013
154016,Cancelled,Plus2013,,1-Jul-2013
154017,Expired,Plus2013,,1-Jul-2013
154018,Expired,Plus2013,,1-Jul-2013
154019,Expired,Plus2013,,1-Jul-2013
154020,Expired,Plus2013,,1-Jul-2013
154021,Expired,Plus2013,,1-Jul-2013
154022,Active,Salesforce2012,2-Aug-2013,1-Jul-2013
154023,Trialing,Plus2013,,1-Jul-2013
154024,Expired,Plus2013,,1-Jul-2013
154025,Expired,Plus2013,,1-Jul-2013
154026,Expired,Plus2013,,1-Jul-2013
154027,Expired,Plus2013,,1-Jul-2013
154028,Expired,Plus2013,,1-Jul-2013
154029,Active,Starter2013 - $36,4-Jul-2013,1-Jul-2013
154030,Expired,Plus2013,,1-Jul-2013
154031,Expired,Plus2013,,1-Jul-2013
154032,Expired,Plus2013,,1-Jul-2013
154033,Expired,Plus2013,,1-Jul-2013
154034,Expired,Plus2013,,1-Jul-2013
154035,Expired,Plus2013,,1-Jul-2013
154036,Expired,Plus2013,,1-Jul-2013
154037,Expired,Plus2013,,1-Jul-2013
154038,Expired,Plus2013,,1-Jul-2013
154040,Expired,Plus2013,,1-Jul-2013
154041,Expired,Plus2013,,1-Jul-2013
154042,Expired,Plus2013,,1-Jul-2013
154043,Active,Starter2013 - $36,16-Jul-2013,1-Jul-2013
154044,Expired,Plus2013,,1-Jul-2013
154045,Expired,Plus2013,,1-Jul-2013
154046,Expired,Plus2013,,1-Jul-2013
154047,Cancelled,Plus2013,,1-Jul-2013
154048,Expired,Plus2013,,1-Jul-2013
154049,Expired,Plus2013,,1-Jul-2013
154050,Expired,Plus2013,,1-Jul-2013
154051,Expired,Plus2013,,1-Jul-2013
154052,Expired,Plus2013,,1-Jul-2013
154053,Cancelled,Plus2013,,1-Jul-2013
154054,Expired,Plus2013,,1-Jul-2013
154055,Expired,Plus2013,,1-Jul-2013
154056,Expired,Plus2013,,1-Jul-2013
154057,Active,Plus2013,16-Jul-2013,1-Jul-2013
154058,Expired,Plus2013,,1-Jul-2013
154059,Expired,Plus2013,,1-Jul-2013
154060,Active,Plus2013,9-Jul-2013,1-Jul-2013
154061,Expired,Plus2013,,1-Jul-2013
154062,Expired,Plus2013,,1-Jul-2013
154063,Expired,Plus2013,,1-Jul-2013
154064,Expired,Plus2013,,1-Jul-2013
154065,Trialing,Internal Demo - Plus2013,,1-Jul-2013
154066,Expired,Plus2013,,2-Jul-2013
154067,Expired,Plus2013,,2-Jul-2013
154068,Expired,Plus2013,,2-Jul-2013
154069,Expired,Plus2013,,2-Jul-2013
154070,Expired,Plus2013,,2-Jul-2013
154071,Expired,Plus2013,,2-Jul-2013
154072,Expired,Plus2013,,2-Jul-2013
154073,Expired,Plus2013,,2-Jul-2013
154074,Expired,Plus2013,,2-Jul-2013
154075,Expired,Plus2013,,2-Jul-2013
154076,Expired,Plus2013,,2-Jul-2013
154077,Expired,Plus2013,,2-Jul-2013
154078,Cancelled,Plus2013,,2-Jul-2013
154079,Expired,Salesforce2012,,2-Jul-2013
154080,Expired,Plus2013,,2-Jul-2013
154081,Expired,Plus2013,,2-Jul-2013
154082,Expired,Plus2013,,2-Jul-2013
154083,Expired,Plus2013,,2-Jul-2013
154084,Expired,Plus2013,,2-Jul-2013
154085,Expired,Salesforce2012,,2-Jul-2013
154086,Cancelled,Salesforce2012,,2-Jul-2013
154087,Expired,Plus2013,,2-Jul-2013
154088,Expired,Plus2013,,2-Jul-2013
154089,Expired,Plus2013,,2-Jul-2013
154090,Expired,Plus2013,,2-Jul-2013
154091,Expired,Plus2013,,2-Jul-2013
154092,Expired,Plus2013,,2-Jul-2013
154093,Expired,Plus2013,,2-Jul-2013
154094,Expired,Plus2013,,2-Jul-2013
154095,Cancelled,Plus2013,,2-Jul-2013
154096,Expired,Plus2013,,2-Jul-2013
154097,Active,Plus2013,15-Jul-2013,2-Jul-2013
154098,Expired,Plus2013,,2-Jul-2013
154099,Expired,Plus2013,,2-Jul-2013
154100,Expired,Plus2013,,2-Jul-2013
154101,Expired,Plus2013,,2-Jul-2013
154102,Expired,Plus2013,,2-Jul-2013
154103,Expired,Plus2013,,2-Jul-2013
154104,Expired,Plus2013,,2-Jul-2013
154105,Active,Plus2013,15-Jul-2013,2-Jul-2013
154106,Expired,Plus2013,,2-Jul-2013
154107,Expired,Plus2013,,2-Jul-2013
154108,Expired,Plus2013,,2-Jul-2013
154109,Expired,Plus2013,,2-Jul-2013
154110,Expired,Plus2013,,2-Jul-2013
154111,Active,Plus2013,16-Jul-2013,2-Jul-2013
154112,Expired,Plus2013,,2-Jul-2013
154113,Expired,Plus2013,,2-Jul-2013
154114,Expired,Plus2013,,2-Jul-2013
154115,Expired,Plus2013,,2-Jul-2013
154116,Expired,Plus2013,,2-Jul-2013
154117,Expired,Plus2013,,2-Jul-2013
154118,Expired,Plus2013,,2-Jul-2013
154119,Expired,Plus2013,,2-Jul-2013
